river,station,date,time,datetime,temp,LDO,oxy,light,modlight,,,,,,,
color,down1,8/8/2012,7:05:00,8/8/2012 7:05,24.19,6.88,6.88,,121.6170208,,,,,,,
color,down1,8/8/2012,7:10:00,8/8/2012 7:10,24.16,6.9,6.9,,130.6807054,,,,,,,
color,down1,8/8/2012,7:15:00,8/8/2012 7:15,24.15,6.9,6.9,,139.739003,,,,,,,
color,down1,8/8/2012,7:20:00,8/8/2012 7:20,24.15,6.91,6.91,,148.7874448,,,,,,,
color,down1,8/8/2012,7:25:00,8/8/2012 7:25,24.13,6.9,6.9,,157.8215749,,,,,,,
color,down1,8/8/2012,7:30:00,8/8/2012 7:30,24.09,6.93,6.93,,166.8369522,,,,,,,
color,down1,8/8/2012,7:35:00,8/8/2012 7:35,24.07,6.92,6.92,,175.8291522,,,,,,,
color,down1,8/8/2012,7:40:00,8/8/2012 7:40,24.06,6.91,6.91,,184.7937695,,,,,,,
color,down1,8/8/2012,7:45:00,8/8/2012 7:45,24.02,6.93,6.93,,193.7264197,,,,,,,
color,down1,8/8/2012,7:50:00,8/8/2012 7:50,24.03,6.93,6.93,,202.6227415,,,,,,,
color,down1,8/8/2012,7:55:00,8/8/2012 7:55,24.02,6.93,6.93,,211.478399,,,,,,,
color,down1,8/8/2012,8:00:00,8/8/2012 8:00,23.98,6.96,6.96,,220.2890835,,,,,,,
color,down1,8/8/2012,8:05:00,8/8/2012 8:05,23.94,6.94,6.94,,229.0505162,,,,,,,
color,down1,8/8/2012,8:10:00,8/8/2012 8:10,23.93,6.94,6.94,,237.7584498,,,,,,,
color,down1,8/8/2012,8:15:00,8/8/2012 8:15,23.9,6.95,6.95,,246.4086709,,,,,,,
color,down1,8/8/2012,8:20:00,8/8/2012 8:20,23.87,6.97,6.97,,857.6615557,,,,,,,
color,down1,8/8/2012,8:25:00,8/8/2012 8:25,23.87,6.96,6.96,,892.9906785,,,,,,,
color,down1,8/8/2012,8:30:00,8/8/2012 8:30,23.85,6.95,6.95,,928.0866012,,,,,,,
color,down1,8/8/2012,8:35:00,8/8/2012 8:35,23.81,6.96,6.96,,962.9325868,,,,,,,
color,down1,8/8/2012,8:40:00,8/8/2012 8:40,23.81,6.96,6.96,,997.5120268,,,,,,,
color,down1,8/8/2012,8:45:00,8/8/2012 8:45,23.78,6.96,6.96,,1031.80845,,,,,,,
color,down1,8/8/2012,8:50:00,8/8/2012 8:50,23.76,6.98,6.98,,1065.805529,,,,,,,
color,down1,8/8/2012,8:55:00,8/8/2012 8:55,23.74,6.97,6.97,,1099.48709,,,,,,,
color,down1,8/8/2012,9:00:00,8/8/2012 9:00,23.72,7,7,,1132.837123,,,,,,,
color,down1,8/8/2012,9:05:00,8/8/2012 9:05,23.7,6.99,6.99,,1165.839782,,,,,,,
color,down1,8/8/2012,9:10:00,8/8/2012 9:10,23.68,6.98,6.98,,1198.479405,,,,,,,
color,down1,8/8/2012,9:15:00,8/8/2012 9:15,23.66,7,7,,1230.74051,,,,,,,
color,down1,8/8/2012,9:20:00,8/8/2012 9:20,23.66,6.98,6.98,,1262.607813,,,,,,,
color,down1,8/8/2012,9:25:00,8/8/2012 9:25,23.71,7.07,7.07,,1294.066228,,,,,,,
color,down1,8/8/2012,9:30:00,8/8/2012 9:30,23.77,7.16,7.16,,1325.100883,,,,,,,
color,down1,8/8/2012,9:35:00,8/8/2012 9:35,23.79,7.25,7.25,,1355.69712,,,,,,,
color,down1,8/8/2012,9:40:00,8/8/2012 9:40,23.82,7.34,7.34,,1385.84051,,,,,,,
color,down1,8/8/2012,9:45:00,8/8/2012 9:45,23.83,7.3,7.3,,1415.516854,,,,,,,
color,down1,8/8/2012,9:50:00,8/8/2012 9:50,23.83,7.42,7.42,,1444.712199,,,,,,,
color,down1,8/8/2012,9:55:00,8/8/2012 9:55,23.85,7.38,7.38,,1473.412839,,,,,,,
color,down1,8/8/2012,10:00:00,8/8/2012 10:00,23.88,7.45,7.45,,1501.605326,,,,,,,
color,down1,8/8/2012,10:05:00,8/8/2012 10:05,23.94,7.54,7.54,,1529.27648,,,,,,,
color,down1,8/8/2012,10:10:00,8/8/2012 10:10,23.89,7.53,7.53,,1556.413393,,,,,,,
color,down1,8/8/2012,10:15:00,8/8/2012 10:15,23.88,7.5,7.5,,1583.003439,,,,,,,
color,down1,8/8/2012,10:20:00,8/8/2012 10:20,23.89,7.59,7.59,,1609.034284,,,,,,,
color,down1,8/8/2012,10:25:00,8/8/2012 10:25,23.9,7.49,7.49,,1634.49389,,,,,,,
color,down1,8/8/2012,10:30:00,8/8/2012 10:30,23.9,7.49,7.49,,1659.370527,,,,,,,
color,down1,8/8/2012,10:35:00,8/8/2012 10:35,23.93,7.55,7.55,,1683.652781,,,,,,,
color,down1,8/8/2012,10:40:00,8/8/2012 10:40,23.98,7.57,7.57,,1707.32956,,,,,,,
color,down1,8/8/2012,10:45:00,8/8/2012 10:45,23.94,7.54,7.54,,1730.390105,,,,,,,
color,down1,8/8/2012,10:50:00,8/8/2012 10:50,23.98,7.6,7.6,,1752.823997,,,,,,,
color,down1,8/8/2012,10:55:00,8/8/2012 10:55,24,7.64,7.64,,1774.621168,,,,,,,
color,down1,8/8/2012,11:00:00,8/8/2012 11:00,23.97,7.56,7.56,,1795.771907,,,,,,,
color,down1,8/8/2012,11:05:00,8/8/2012 11:05,24.02,7.6,7.6,,1816.266872,,,,,,,
color,down1,8/8/2012,11:10:00,8/8/2012 11:10,24.02,7.68,7.68,,1836.097095,,,,,,,
color,down1,8/8/2012,11:15:00,8/8/2012 11:15,24.05,7.6,7.6,,1855.253996,,,,,,,
color,down1,8/8/2012,11:20:00,8/8/2012 11:20,24.06,7.71,7.71,,1873.729389,,,,,,,
color,down1,8/8/2012,11:25:00,8/8/2012 11:25,24.16,7.8,7.8,,1891.515492,,,,,,,
color,down1,8/8/2012,11:30:00,8/8/2012 11:30,24.15,7.78,7.78,,1908.604935,,,,,,,
color,down1,8/8/2012,11:35:00,8/8/2012 11:35,24.1,7.7,7.7,,1924.99077,,,,,,,
color,down1,8/8/2012,11:40:00,8/8/2012 11:40,24.15,7.82,7.82,,1940.666479,,,,,,,
color,down1,8/8/2012,11:45:00,8/8/2012 11:45,24.27,8,8,,1955.625981,,,,,,,
color,down1,8/8/2012,11:50:00,8/8/2012 11:50,24.14,7.8,7.8,,1969.863636,,,,,,,
color,down1,8/8/2012,11:55:00,8/8/2012 11:55,24.17,7.78,7.78,,1983.374257,,,,,,,
color,down1,8/8/2012,12:00:00,8/8/2012 12:00,24.31,8.1,8.1,,1996.153107,,,,,,,
color,down1,8/8/2012,12:05:00,8/8/2012 12:05,24.2,7.8,7.8,,2008.195903,,,,,,,
color,down1,8/8/2012,12:10:00,8/8/2012 12:10,24.27,7.99,7.99,,2019.498816,,,,,,,
color,down1,8/8/2012,12:15:00,8/8/2012 12:15,24.29,8.1,8.1,,2030.058464,,,,,,,
color,down1,8/8/2012,12:20:00,8/8/2012 12:20,24.29,7.89,7.89,,2039.871907,,,,,,,
color,down1,8/8/2012,12:25:00,8/8/2012 12:25,24.62,9.02,9.02,,2048.93663,,,,,,,
color,down1,8/8/2012,12:30:00,8/8/2012 12:30,24.7,8.83,8.83,,2057.250529,,,,,,,
color,down1,8/8/2012,12:35:00,8/8/2012 12:35,24.53,9.13,9.13,,2064.811884,,,,,,,
color,down1,8/8/2012,12:40:00,8/8/2012 12:40,24.57,8.72,8.72,,2071.619334,,,,,,,
color,down1,8/8/2012,12:45:00,8/8/2012 12:45,24.94,8.75,8.75,,2077.671838,,,,,,,
color,down1,8/8/2012,12:50:00,8/8/2012 12:50,24.67,8.68,8.68,,2082.968639,,,,,,,
color,down1,8/8/2012,12:55:00,8/8/2012 12:55,24.4,7.82,7.82,,2087.509217,,,,,,,
color,down1,8/8/2012,13:00:00,8/8/2012 13:00,24.4,7.97,7.97,,2091.293245,,,,,,,
color,down1,8/8/2012,13:05:00,8/8/2012 13:05,24.56,7.9,7.9,,2094.320542,,,,,,,
color,down1,8/8/2012,13:10:00,8/8/2012 13:10,24.64,7.97,7.97,,2096.591026,,,,,,,
color,down1,8/8/2012,13:15:00,8/8/2012 13:15,24.5,7.91,7.91,,2098.104675,,,,,,,
color,down1,8/8/2012,13:20:00,8/8/2012 13:20,24.55,7.95,7.95,,2098.861495,,,,,,,
color,down1,8/8/2012,13:25:00,8/8/2012 13:25,24.54,7.88,7.88,,2098.861495,,,,,,,
color,down1,8/8/2012,13:30:00,8/8/2012 13:30,24.58,7.97,7.97,,2098.104675,,,,,,,
color,down1,8/8/2012,13:35:00,8/8/2012 13:35,24.56,7.89,7.89,,2096.591026,,,,,,,
color,down1,8/8/2012,13:40:00,8/8/2012 13:40,24.61,7.94,7.94,,2094.320542,,,,,,,
color,down1,8/8/2012,13:45:00,8/8/2012 13:45,24.69,7.91,7.91,,2091.293245,,,,,,,
color,down1,8/8/2012,13:50:00,8/8/2012 13:50,24.69,7.92,7.92,,2087.509217,,,,,,,
color,down1,8/8/2012,13:55:00,8/8/2012 13:55,24.7,8.13,8.13,,2082.968639,,,,,,,
color,down1,8/8/2012,14:00:00,8/8/2012 14:00,24.71,7.94,7.94,,2077.671838,,,,,,,
color,down1,8/8/2012,14:05:00,8/8/2012 14:05,24.78,7.97,7.97,,2071.619334,,,,,,,
color,down1,8/8/2012,14:10:00,8/8/2012 14:10,24.78,7.96,7.96,,2064.811884,,,,,,,
color,down1,8/8/2012,14:15:00,8/8/2012 14:15,24.82,8,8,,2057.250529,,,,,,,
color,down1,8/8/2012,14:20:00,8/8/2012 14:20,24.89,7.99,7.99,,2048.93663,,,,,,,
color,down1,8/8/2012,14:25:00,8/8/2012 14:25,24.91,8.07,8.07,,2039.871907,,,,,,,
color,down1,8/8/2012,14:30:00,8/8/2012 14:30,24.89,8.02,8.02,,2030.058464,,,,,,,
color,down1,8/8/2012,14:35:00,8/8/2012 14:35,24.92,8.05,8.05,,2019.498816,,,,,,,
color,down1,8/8/2012,14:40:00,8/8/2012 14:40,25,8.08,8.08,,2008.195903,,,,,,,
color,down1,8/8/2012,14:45:00,8/8/2012 14:45,24.97,8.03,8.03,,1996.153107,,,,,,,
color,down1,8/8/2012,14:50:00,8/8/2012 14:50,25,8.03,8.03,,1983.374257,,,,,,,
color,down1,8/8/2012,14:55:00,8/8/2012 14:55,25.02,8,8,,1969.863636,,,,,,,
color,down1,8/8/2012,15:00:00,8/8/2012 15:00,25.07,8.31,8.31,,1955.625981,,,,,,,
color,down1,8/8/2012,15:05:00,8/8/2012 15:05,25.08,8.07,8.07,,1940.666479,,,,,,,
color,down1,8/8/2012,15:10:00,8/8/2012 15:10,25.13,8.14,8.14,,1924.99077,,,,,,,
color,down1,8/8/2012,15:15:00,8/8/2012 15:15,25.15,8.08,8.08,,1908.604935,,,,,,,
color,down1,8/8/2012,15:20:00,8/8/2012 15:20,25.25,8.11,8.11,,1891.515492,,,,,,,
color,down1,8/8/2012,15:25:00,8/8/2012 15:25,25.21,8.09,8.09,,1873.729389,,,,,,,
color,down1,8/8/2012,15:30:00,8/8/2012 15:30,25.25,8.07,8.07,,1855.253996,,,,,,,
color,down1,8/8/2012,15:35:00,8/8/2012 15:35,25.41,8.19,8.19,,1836.097095,,,,,,,
color,down1,8/8/2012,15:40:00,8/8/2012 15:40,25.3,8.15,8.15,,1816.266872,,,,,,,
color,down1,8/8/2012,15:45:00,8/8/2012 15:45,25.4,8.13,8.13,,1795.771907,,,,,,,
color,down1,8/8/2012,15:50:00,8/8/2012 15:50,25.34,8.2,8.2,,1774.621168,,,,,,,
color,down1,8/8/2012,15:55:00,8/8/2012 15:55,25.39,8.14,8.14,,1752.823997,,,,,,,
color,down1,8/8/2012,16:00:00,8/8/2012 16:00,25.42,8.14,8.14,,1730.390105,,,,,,,
color,down1,8/8/2012,16:05:00,8/8/2012 16:05,25.43,8.15,8.15,,1707.32956,,,,,,,
color,down1,8/8/2012,16:10:00,8/8/2012 16:10,25.46,8.17,8.17,,1683.652781,,,,,,,
color,down1,8/8/2012,16:15:00,8/8/2012 16:15,25.46,8.18,8.18,,1659.370527,,,,,,,
color,down1,8/8/2012,16:20:00,8/8/2012 16:20,25.5,8.23,8.23,,1634.49389,,,,,,,
color,down1,8/8/2012,16:25:00,8/8/2012 16:25,25.53,8.12,8.12,,1609.034284,,,,,,,
color,down1,8/8/2012,16:30:00,8/8/2012 16:30,25.57,8.1,8.1,,1583.003439,,,,,,,
color,down1,8/8/2012,16:35:00,8/8/2012 16:35,25.57,8.09,8.09,,1556.413393,,,,,,,
color,down1,8/8/2012,16:40:00,8/8/2012 16:40,25.55,8.12,8.12,,1529.27648,,,,,,,
color,down1,8/8/2012,16:45:00,8/8/2012 16:45,25.55,8.05,8.05,,1501.605326,,,,,,,
color,down1,8/8/2012,16:50:00,8/8/2012 16:50,25.54,7.97,7.97,,1473.412839,,,,,,,
color,down1,8/8/2012,16:55:00,8/8/2012 16:55,25.53,7.91,7.91,,1444.712199,,,,,,,
color,down1,8/8/2012,17:00:00,8/8/2012 17:00,25.56,7.95,7.95,,1415.516854,,,,,,,
color,down1,8/8/2012,17:05:00,8/8/2012 17:05,25.54,7.85,7.85,,1391.813592,,,,,,,
color,down1,8/8/2012,17:10:00,8/8/2012 17:10,25.55,7.83,7.83,,1355.69712,,,,,,,
color,down1,8/8/2012,17:15:00,8/8/2012 17:15,25.56,7.8,7.8,,1325.100883,,,,,,,
color,down1,8/8/2012,17:20:00,8/8/2012 17:20,25.58,7.8,7.8,,1294.066228,,,,,,,
color,down1,8/8/2012,17:25:00,8/8/2012 17:25,25.6,7.75,7.75,,1262.607813,,,,,,,
color,down1,8/8/2012,17:30:00,8/8/2012 17:30,25.61,7.74,7.74,,1230.74051,,,,,,,
color,down1,8/8/2012,17:35:00,8/8/2012 17:35,25.61,7.75,7.75,,1198.479405,,,,,,,
color,down1,8/8/2012,17:40:00,8/8/2012 17:40,25.6,7.75,7.75,,1165.839782,,,,,,,
color,down1,8/8/2012,17:45:00,8/8/2012 17:45,25.6,7.74,7.74,,1132.837123,,,,,,,
color,down1,8/8/2012,17:50:00,8/8/2012 17:50,25.59,7.75,7.75,,1106.184129,,,,,,,
color,down1,8/8/2012,17:55:00,8/8/2012 17:55,25.63,7.75,7.75,,1065.805529,,,,,,,
color,down1,8/8/2012,18:00:00,8/8/2012 18:00,25.63,7.74,7.74,,1031.80845,,,,,,,
color,down1,8/8/2012,18:05:00,8/8/2012 18:05,25.65,7.74,7.74,,997.5120268,,,,,,,
color,down1,8/8/2012,18:10:00,8/8/2012 18:10,25.67,7.74,7.74,,962.9325868,,,,,,,
color,down1,8/8/2012,18:15:00,8/8/2012 18:15,25.68,7.74,7.74,,928.0866012,,,,,,,
color,down1,8/8/2012,18:20:00,8/8/2012 18:20,25.7,7.75,7.75,,892.9906785,,,,,,,
color,down1,8/8/2012,18:25:00,8/8/2012 18:25,25.69,7.73,7.73,,857.6615557,,,,,,,
color,down1,8/8/2012,18:30:00,8/8/2012 18:30,25.73,7.75,7.75,,822.1160899,,,,,,,
color,down1,8/8/2012,18:35:00,8/8/2012 18:35,25.75,7.73,7.73,,793.5353501,,,,,,,
color,down1,8/8/2012,18:40:00,8/8/2012 18:40,25.78,7.73,7.73,,750.44411,,,,,,,
color,down1,8/8/2012,18:45:00,8/8/2012 18:45,25.78,7.74,7.74,,714.351837,,,,,,,
color,down1,8/8/2012,18:50:00,8/8/2012 18:50,25.79,7.72,7.72,,678.1116866,,,,,,,
color,down1,8/8/2012,18:55:00,8/8/2012 18:55,25.8,7.73,7.73,,641.7409927,,,,,,,
color,down1,8/8/2012,19:00:00,8/8/2012 19:00,25.81,7.74,7.74,,612.5621398,,,,,,,
color,down1,8/8/2012,19:05:00,8/8/2012 19:05,25.82,7.71,7.71,,568.6776533,,,,,,,
color,down1,8/8/2012,19:10:00,8/8/2012 19:10,25.84,7.72,7.72,,532.0199935,,,,,,,
color,down1,8/8/2012,19:15:00,8/8/2012 19:15,25.85,7.72,7.72,,495.3017451,,,,,,,
color,down1,8/8/2012,19:20:00,8/8/2012 19:20,25.86,7.7,7.7,,465.8953497,,,,,,,
color,down1,8/8/2012,19:25:00,8/8/2012 19:25,25.88,7.71,7.71,,421.7539168,,,,,,,
color,down1,8/8/2012,19:30:00,8/8/2012 19:30,25.9,7.7,7.7,,384.9596167,,,,,,,
color,down1,8/8/2012,19:35:00,8/8/2012 19:35,25.9,7.7,7.7,,130.6807054,,,,,,,
color,down1,8/8/2012,19:40:00,8/8/2012 19:40,25.93,7.69,7.69,,121.6170208,,,,,,,
color,down1,8/8/2012,19:45:00,8/8/2012 19:45,25.94,7.69,7.69,,114.3652041,,,,,,,
color,down1,8/8/2012,19:50:00,8/8/2012 19:50,25.96,7.7,7.7,,103.4914154,,,,,,,
color,down1,8/8/2012,19:55:00,8/8/2012 19:55,25.96,7.67,7.67,,94.43847632,,,,,,,
color,down1,8/8/2012,20:00:00,8/8/2012 20:00,25.98,7.67,7.67,,85.39810962,,,,,,,
color,down1,8/8/2012,20:05:00,8/8/2012 20:05,25.98,7.66,7.66,,78.17789289,,,,,,,
color,down1,8/8/2012,20:10:00,8/8/2012 20:10,25.99,7.66,7.66,,67.37309699,,,,,,,
color,down1,8/8/2012,20:15:00,8/8/2012 20:15,25.96,7.62,7.62,,58.39745175,,,,,,,
color,down1,8/8/2012,20:20:00,8/8/2012 20:20,26,7.63,7.63,,49.45237619,,,,,,,
color,down1,8/8/2012,20:25:00,8/8/2012 20:25,26,7.63,7.63,,40.54236041,,,,,,,
color,down1,8/8/2012,20:30:00,8/8/2012 20:30,26,7.63,7.63,,33.44260332,,,,,,,
color,down1,8/8/2012,20:35:00,8/8/2012 20:35,26,7.62,7.62,,22.84542817,,,,,,,
color,down1,8/8/2012,20:40:00,8/8/2012 20:40,26.01,7.62,7.62,,14.06744558,,,,,,,
color,down1,8/8/2012,20:45:00,8/8/2012 20:45,26.02,7.61,7.61,,5.342386593,,,,,,,
color,down1,8/8/2012,20:50:00,8/8/2012 20:50,26.01,7.62,7.62,,0,,,,,,,
color,down1,8/8/2012,20:55:00,8/8/2012 20:55,25.99,7.6,7.6,,0,,,,,,,
color,down1,8/8/2012,21:00:00,8/8/2012 21:00,26.01,7.58,7.58,,0,,,,,,,
color,down1,8/8/2012,21:05:00,8/8/2012 21:05,26,7.6,7.6,,0,,,,,,,
color,down1,8/8/2012,21:10:00,8/8/2012 21:10,26.01,7.57,7.57,,0,,,,,,,
color,down1,8/8/2012,21:15:00,8/8/2012 21:15,26.01,7.61,7.61,,0,,,,,,,
color,down1,8/8/2012,21:20:00,8/8/2012 21:20,26.01,7.59,7.59,,0,,,,,,,
color,down1,8/8/2012,21:25:00,8/8/2012 21:25,26.01,7.58,7.58,,0,,,,,,,
color,down1,8/8/2012,21:30:00,8/8/2012 21:30,26.02,7.58,7.58,,0,,,,,,,
color,down1,8/8/2012,21:35:00,8/8/2012 21:35,26,7.57,7.57,,0,,,,,,,
color,down1,8/8/2012,21:40:00,8/8/2012 21:40,26.01,7.59,7.59,,0,,,,,,,
color,down1,8/8/2012,21:45:00,8/8/2012 21:45,26.01,7.55,7.55,,0,,,,,,,
color,down1,8/8/2012,21:50:00,8/8/2012 21:50,26,7.54,7.54,,0,,,,,,,
color,down1,8/8/2012,21:55:00,8/8/2012 21:55,25.99,7.56,7.56,,0,,,,,,,
color,down1,8/8/2012,22:00:00,8/8/2012 22:00,26,7.57,7.57,,0,,,,,,,
color,down1,8/8/2012,22:05:00,8/8/2012 22:05,25.98,7.55,7.55,,0,,,,,,,
color,down1,8/8/2012,22:10:00,8/8/2012 22:10,25.99,7.54,7.54,,0,,,,,,,
color,down1,8/8/2012,22:15:00,8/8/2012 22:15,25.99,7.53,7.53,,0,,,,,,,
color,down1,8/8/2012,22:20:00,8/8/2012 22:20,25.99,7.55,7.55,,0,,,,,,,
color,down1,8/8/2012,22:25:00,8/8/2012 22:25,25.99,7.51,7.51,,0,,,,,,,
color,down1,8/8/2012,22:30:00,8/8/2012 22:30,25.99,7.54,7.54,,0,,,,,,,
color,down1,8/8/2012,22:35:00,8/8/2012 22:35,25.98,7.52,7.52,,0,,,,,,,
color,down1,8/8/2012,22:40:00,8/8/2012 22:40,25.96,7.5,7.5,,0,,,,,,,
color,down1,8/8/2012,22:45:00,8/8/2012 22:45,25.96,7.5,7.5,,0,,,,,,,
color,down1,8/8/2012,22:50:00,8/8/2012 22:50,25.96,7.5,7.5,,0,,,,,,,
color,down1,8/8/2012,22:55:00,8/8/2012 22:55,25.96,7.48,7.48,,0,,,,,,,
color,down1,8/8/2012,23:00:00,8/8/2012 23:00,25.95,7.49,7.49,,0,,,,,,,
color,down1,8/8/2012,23:05:00,8/8/2012 23:05,25.94,7.46,7.46,,0,,,,,,,
color,down1,8/8/2012,23:10:00,8/8/2012 23:10,25.94,7.46,7.46,,0,,,,,,,
color,down1,8/8/2012,23:15:00,8/8/2012 23:15,25.93,7.45,7.45,,0,,,,,,,
color,down1,8/8/2012,23:20:00,8/8/2012 23:20,25.92,7.46,7.46,,0,,,,,,,
color,down1,8/8/2012,23:25:00,8/8/2012 23:25,25.91,7.41,7.41,,0,,,,,,,
color,down1,8/8/2012,23:30:00,8/8/2012 23:30,25.89,7.43,7.43,,0,,,,,,,
color,down1,8/8/2012,23:35:00,8/8/2012 23:35,25.89,7.42,7.42,,0,,,,,,,
color,down1,8/8/2012,23:40:00,8/8/2012 23:40,25.89,7.41,7.41,,0,,,,,,,
color,down1,8/8/2012,23:45:00,8/8/2012 23:45,25.88,7.41,7.41,,0,,,,,,,
color,down1,8/8/2012,23:50:00,8/8/2012 23:50,25.87,7.39,7.39,,0,,,,,,,
color,down1,8/8/2012,23:55:00,8/8/2012 23:55,25.86,7.4,7.4,,0,,,,,,,
color,down1,8/9/2012,0:00:00,8/9/2012 0:00,25.84,7.39,7.39,,0,,,,,,,
color,down1,8/9/2012,0:05:00,8/9/2012 0:05,25.84,7.4,7.4,,0,,,,,,,
color,down1,8/9/2012,0:10:00,8/9/2012 0:10,25.8,7.37,7.37,,0,,,,,,,
color,down1,8/9/2012,0:15:00,8/9/2012 0:15,25.79,7.36,7.36,,0,,,,,,,
color,down1,8/9/2012,0:20:00,8/9/2012 0:20,25.8,7.35,7.35,,0,,,,,,,
color,down1,8/9/2012,0:25:00,8/9/2012 0:25,25.78,7.34,7.34,,0,,,,,,,
color,down1,8/9/2012,0:30:00,8/9/2012 0:30,25.78,7.35,7.35,,0,,,,,,,
color,down1,8/9/2012,0:35:00,8/9/2012 0:35,25.77,7.35,7.35,,0,,,,,,,
color,down1,8/9/2012,0:40:00,8/9/2012 0:40,25.76,7.32,7.32,,0,,,,,,,
color,down1,8/9/2012,0:45:00,8/9/2012 0:45,25.76,7.33,7.33,,0,,,,,,,
color,down1,8/9/2012,0:50:00,8/9/2012 0:50,25.74,7.32,7.32,,0,,,,,,,
color,down1,8/9/2012,0:55:00,8/9/2012 0:55,25.73,7.3,7.3,,0,,,,,,,
color,down1,8/9/2012,1:00:00,8/9/2012 1:00,25.72,7.31,7.31,,0,,,,,,,
color,down1,8/9/2012,1:05:00,8/9/2012 1:05,25.69,7.3,7.3,,0,,,,,,,
color,down1,8/9/2012,1:10:00,8/9/2012 1:10,25.7,7.29,7.29,,0,,,,,,,
color,down1,8/9/2012,1:15:00,8/9/2012 1:15,25.66,7.27,7.27,,0,,,,,,,
color,down1,8/9/2012,1:20:00,8/9/2012 1:20,25.67,7.28,7.28,,0,,,,,,,
color,down1,8/9/2012,1:25:00,8/9/2012 1:25,25.67,7.29,7.29,,0,,,,,,,
color,down1,8/9/2012,1:30:00,8/9/2012 1:30,25.66,7.28,7.28,,0,,,,,,,
color,down1,8/9/2012,1:35:00,8/9/2012 1:35,25.66,7.26,7.26,,0,,,,,,,
color,down1,8/9/2012,1:40:00,8/9/2012 1:40,25.65,7.27,7.27,,0,,,,,,,
color,down1,8/9/2012,1:45:00,8/9/2012 1:45,25.64,7.27,7.27,,0,,,,,,,
color,down1,8/9/2012,1:50:00,8/9/2012 1:50,25.63,7.25,7.25,,0,,,,,,,
color,down1,8/9/2012,1:55:00,8/9/2012 1:55,25.62,7.25,7.25,,0,,,,,,,
color,down1,8/9/2012,2:00:00,8/9/2012 2:00,25.61,7.25,7.25,,0,,,,,,,
color,down1,8/9/2012,2:05:00,8/9/2012 2:05,25.57,7.24,7.24,,0,,,,,,,
color,down1,8/9/2012,2:10:00,8/9/2012 2:10,25.58,7.22,7.22,,0,,,,,,,
color,down1,8/9/2012,2:15:00,8/9/2012 2:15,25.54,7.24,7.24,,0,,,,,,,
color,down1,8/9/2012,2:20:00,8/9/2012 2:20,25.55,7.23,7.23,,0,,,,,,,
color,down1,8/9/2012,2:25:00,8/9/2012 2:25,25.53,7.21,7.21,,0,,,,,,,
color,down1,8/9/2012,2:30:00,8/9/2012 2:30,25.5,7.2,7.2,,0,,,,,,,
color,down1,8/9/2012,2:35:00,8/9/2012 2:35,25.5,7.19,7.19,,0,,,,,,,
color,down1,8/9/2012,2:40:00,8/9/2012 2:40,25.48,7.19,7.19,,0,,,,,,,
color,down1,8/9/2012,2:45:00,8/9/2012 2:45,25.48,7.17,7.17,,0,,,,,,,
color,down1,8/9/2012,2:50:00,8/9/2012 2:50,25.47,7.19,7.19,,0,,,,,,,
color,down1,8/9/2012,2:55:00,8/9/2012 2:55,25.45,7.15,7.15,,0,,,,,,,
color,down1,8/9/2012,3:00:00,8/9/2012 3:00,25.46,7.18,7.18,,0,,,,,,,
color,down1,8/9/2012,3:05:00,8/9/2012 3:05,25.44,7.16,7.16,,0,,,,,,,
color,down1,8/9/2012,3:10:00,8/9/2012 3:10,25.4,7.15,7.15,,0,,,,,,,
color,down1,8/9/2012,3:15:00,8/9/2012 3:15,25.41,7.15,7.15,,0,,,,,,,
color,down1,8/9/2012,3:20:00,8/9/2012 3:20,25.39,7.14,7.14,,0,,,,,,,
color,down1,8/9/2012,3:25:00,8/9/2012 3:25,25.37,7.15,7.15,,0,,,,,,,
color,down1,8/9/2012,3:30:00,8/9/2012 3:30,25.34,7.14,7.14,,0,,,,,,,
color,down1,8/9/2012,3:35:00,8/9/2012 3:35,25.32,7.12,7.12,,0,,,,,,,
color,down1,8/9/2012,3:40:00,8/9/2012 3:40,25.28,7.14,7.14,,0,,,,,,,
color,down1,8/9/2012,3:45:00,8/9/2012 3:45,25.2,7.11,7.11,,0,,,,,,,
color,down1,8/9/2012,3:50:00,8/9/2012 3:50,25.18,7.14,7.14,,0,,,,,,,
color,down1,8/9/2012,3:55:00,8/9/2012 3:55,25.17,7.12,7.12,,0,,,,,,,
color,down1,8/9/2012,4:00:00,8/9/2012 4:00,25.03,7.1,7.1,,0,,,,,,,
color,down1,8/9/2012,4:05:00,8/9/2012 4:05,25.12,7.1,7.1,,0,,,,,,,
color,down1,8/9/2012,4:10:00,8/9/2012 4:10,25.11,7.1,7.1,,0,,,,,,,
color,down1,8/9/2012,4:15:00,8/9/2012 4:15,25.09,7.09,7.09,,0,,,,,,,
color,down1,8/9/2012,4:20:00,8/9/2012 4:20,25.07,7.09,7.09,,0,,,,,,,
color,down1,8/9/2012,4:25:00,8/9/2012 4:25,25.04,7.1,7.1,,0,,,,,,,
color,down1,8/9/2012,4:30:00,8/9/2012 4:30,25.05,7.06,7.06,,0,,,,,,,
color,down1,8/9/2012,4:35:00,8/9/2012 4:35,25,7.09,7.09,,0,,,,,,,
color,down1,8/9/2012,4:40:00,8/9/2012 4:40,25.04,7.08,7.08,,0,,,,,,,
color,down1,8/9/2012,4:45:00,8/9/2012 4:45,25.02,7.06,7.06,,0,,,,,,,
